file: easy/instances/neos-3555904-turama/instances/2.lp           , LP obj:      -8.600, ILP obj: nan, Percent rel. gap: nan, BDD LB:      -8.600, Percent BDD LB gap: -0.000, Num cons: 18, Num BDD layers: 70
file: easy/instances/neos-3555904-turama/instances/3.lp           , LP obj:    -305.000, ILP obj: nan, Percent rel. gap: nan, BDD LB:    -305.048, Percent BDD LB gap: 0.016, Num cons: 879, Num BDD layers: 4203
file: easy/instances/neos-3555904-turama/instances/4.lp           , LP obj:      -8.800, ILP obj: nan, Percent rel. gap: nan, BDD LB:      -8.983, Percent BDD LB gap: 2.076, Num cons: 2462, Num BDD layers: 14465
file: easy/instances/neos-3555904-turama/instances/5.lp           , LP obj:     -25.500, ILP obj: nan, Percent rel. gap: nan, BDD LB:     -26.614, Percent BDD LB gap: 4.368, Num cons: 1010, Num BDD layers: 5002
file: easy/instances/neos-3555904-turama/instances/6.lp           , LP obj:    -765.500, ILP obj: nan, Percent rel. gap: nan, BDD LB:    -765.734, Percent BDD LB gap: 0.031, Num cons: 2027, Num BDD layers: 12044
file: easy/instances/neos-3555904-turama/instances/7.lp           , LP obj:    -346.300, ILP obj: nan, Percent rel. gap: nan, BDD LB:    -346.322, Percent BDD LB gap: 0.006, Num cons: 920, Num BDD layers: 5425
file: easy/instances/chromaticindex128-5/instances/0.lp           , LP obj:       0.000, ILP obj: nan, Percent rel. gap: nan, BDD LB:       0.000, Percent BDD LB gap: 0.000, Num cons: 7, Num BDD layers: 31
file: easy/instances/ab71-20-100/instances/0.lp                   , LP obj: -10461951031.403, ILP obj: nan, Percent rel. gap: nan, BDD LB: -11279278618.825, Percent BDD LB gap: 7.812, Num cons: 2424, Num BDD layers: 60829
file: easy/instances/stein15inf/instances/0.lp                    , LP obj:       7.000, ILP obj: nan, Percent rel. gap: nan, BDD LB:       5.252, Percent BDD LB gap: 24.969, Num cons: 37, Num BDD layers: 172
file: easy/instances/glass-sc/instances/0.lp                      , LP obj:       9.000, ILP obj: nan, Percent rel. gap: nan, BDD LB:       7.171, Percent BDD LB gap: 20.320, Num cons: 2501, Num BDD layers: 28407
file: easy/instances/glass-sc/instances/1.lp                      , LP obj:       9.963, ILP obj: nan, Percent rel. gap: nan, BDD LB:       7.119, Percent BDD LB gap: 28.544, Num cons: 2498, Num BDD layers: 28364
file: easy/instances/acc-tight5/instances/0.lp                    , LP obj:      -1.000, ILP obj: nan, Percent rel. gap: nan, BDD LB:      -1.000, Percent BDD LB gap: -0.000, Num cons: 1450, Num BDD layers: 11180
file: easy/instances/neos-1330346/instances/0.lp                  , LP obj:       4.500, ILP obj: nan, Percent rel. gap: nan, BDD LB:       4.327, Percent BDD LB gap: 3.852, Num cons: 1620, Num BDD layers: 10692
file: easy/instances/neos-3437289-erdre/instances/0.lp            , LP obj:       0.000, ILP obj: nan, Percent rel. gap: nan, BDD LB:       0.000, Percent BDD LB gap: 0.000, Num cons: 2054, Num BDD layers: 30760
file: easy/instances/acc-tight2/instances/0.lp                    , LP obj:       0.000, ILP obj: nan, Percent rel. gap: nan, BDD LB:       0.000, Percent BDD LB gap: 0.000, Num cons: 1224, Num BDD layers: 14121
file: easy/instances/neos-827015/instances/0.lp                   , LP obj:       0.010, ILP obj: nan, Percent rel. gap: nan, BDD LB:       0.010, Percent BDD LB gap: 0.000, Num cons: 1047, Num BDD layers: 5995
file: easy/instances/neos-827015/instances/1.lp                   , LP obj:       0.002, ILP obj: nan, Percent rel. gap: nan, BDD LB:       0.002, Percent BDD LB gap: 0.000, Num cons: 1029, Num BDD layers: 6042
file: easy/instances/f2gap201600/instances/0.lp                   , LP obj:   76429.862, ILP obj: nan, Percent rel. gap: nan, BDD LB:   76448.676, Percent BDD LB gap: -0.025, Num cons: 20, Num BDD layers: 3220
file: easy/instances/ab69-40-100/instances/0.lp                   , LP obj: -17262081556.143, ILP obj: nan, Percent rel. gap: nan, BDD LB: -17426758810.158, Percent BDD LB gap: 0.954, Num cons: 238, Num BDD layers: 64825
file: easy/instances/opm2-z7-s8/instances/0.lp                    , LP obj:  -68706.462, ILP obj: nan, Percent rel. gap: nan, BDD LB:  -68737.911, Percent BDD LB gap: 0.046, Num cons: 12087, Num BDD layers: 151241
file: easy/instances/opm2-z7-s8/instances/1.lp                    , LP obj:  -69025.820, ILP obj: nan, Percent rel. gap: nan, BDD LB:  -69120.774, Percent BDD LB gap: 0.138, Num cons: 12089, Num BDD layers: 151273
file: easy/instances/opm2-z7-s8/instances/2.lp                    , LP obj:  -69466.280, ILP obj: nan, Percent rel. gap: nan, BDD LB:  -69483.986, Percent BDD LB gap: 0.025, Num cons: 12091, Num BDD layers: 151275
file: easy/instances/opm2-z7-s8/instances/3.lp                    , LP obj:  -69135.000, ILP obj: nan, Percent rel. gap: nan, BDD LB:  -69151.922, Percent BDD LB gap: 0.024, Num cons: 12067, Num BDD layers: 151015
file: easy/instances/ab72-40-100/instances/0.lp                   , LP obj: -15622026286.153, ILP obj: nan, Percent rel. gap: nan, BDD LB: -15966796275.123, Percent BDD LB gap: 2.207, Num cons: 475, Num BDD layers: 34095
cumulative execution time for backward_run is 457 ms
cumulative execution time for lower_bound is 515 ms
